number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
4,33,TSP_CITIES_SET_33_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,4408.2737953116775,3685.2488994747496,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3685.2488994747496,no_parameters,{},[],nan,nan,nan,nan,5.7900000000277174e-05,nan,nan,nan,nan,nan,nan
4,34,TSP_CITIES_SET_34_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,6300.592075093509,5331.364547626404,"[0, 1, 3, 2, 0]",False,543.6110653256892,11.354199152803112,"[0, 1, 2, 3, 0]",4787.7534823007145,no_parameters,{},[],nan,nan,nan,nan,5.500000000013827e-05,nan,nan,nan,nan,nan,nan
4,35,TSP_CITIES_SET_35_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2264.4159646318476,1996.8304642772878,"[0, 1, 3, 2, 0]",False,82.89480137008127,4.331117444364182,"[0, 3, 2, 1, 0]",1913.9356629072065,no_parameters,{},[],nan,nan,nan,nan,5.539999999992773e-05,nan,nan,nan,nan,nan,nan
4,36,TSP_CITIES_SET_36_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3814.445015130611,3214.4233488551345,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3214.4233488551345,no_parameters,{},[],nan,nan,nan,nan,6.100000000008876e-05,nan,nan,nan,nan,nan,nan
4,37,TSP_CITIES_SET_37_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,1725.7449030082482,1570.5869190048459,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",1570.5869190048459,no_parameters,{},[],nan,nan,nan,nan,5.7400000000207285e-05,nan,nan,nan,nan,nan,nan
4,38,TSP_CITIES_SET_38_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2279.9663989857436,1776.520274757937,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",1776.520274757937,no_parameters,{},[],nan,nan,nan,nan,6.420000000018078e-05,nan,nan,nan,nan,nan,nan
4,39,TSP_CITIES_SET_39_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,5799.540248070882,4882.653668389403,"[0, 3, 2, 1, 0]",False,79.56516952210586,1.6565418176423268,"[0, 2, 1, 3, 0]",4803.088498867297,no_parameters,{},[],nan,nan,nan,nan,6.560000000011001e-05,nan,nan,nan,nan,nan,nan
4,40,TSP_CITIES_SET_40_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2688.4690959302834,2481.6044058548628,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 3, 1, 2, 0]",2481.6044058548628,no_parameters,{},[],nan,nan,nan,nan,6.389999999978357e-05,nan,nan,nan,nan,nan,nan
4,41,TSP_CITIES_SET_41_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,3735.3285274019827,3016.9101256332083,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3016.9101256332087,no_parameters,{},[],nan,nan,nan,nan,5.98000000002763e-05,nan,nan,nan,nan,nan,nan
4,42,TSP_CITIES_SET_42_N_4.json,TIME_AND_DATA,greedy_search_heuristic_self_impl,2835.3921426705433,2324.9325458364747,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2324.932545836475,no_parameters,{},[],nan,nan,nan,nan,6.02999999999021e-05,nan,nan,nan,nan,nan,nan
