,used_algorithm,name_of_src_file,number_of_cities,index_of_sample,best_way,full_cost,hamiltonian_cycle_cost,time_duration_without_malloc_in_sec,utilization_of_cpu,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes
143,brute_force_lib_python_tsp,TSP_CITIES_SET_43_N_5.json,5,43,"[0, 1, 3, 2, 4, 0]",2595.394828264836,2595.394828264836,0.00028990000000028715,[0.0],4362,4362
144,brute_force_lib_python_tsp,TSP_CITIES_SET_44_N_5.json,5,44,"[0, 1, 2, 4, 3, 0]",2936.3642931379254,2936.3642931379254,0.00027069999999973504,[0.0],4362,4362
145,brute_force_lib_python_tsp,TSP_CITIES_SET_45_N_5.json,5,45,"[0, 1, 2, 3, 4, 0]",4603.734697889531,4603.734697889531,0.0002691000000001331,[5.4],4362,4362
146,brute_force_lib_python_tsp,TSP_CITIES_SET_46_N_5.json,5,46,"[0, 3, 2, 1, 4, 0]",4427.24819425709,4427.24819425709,0.00028230000000029065,[12.5],4362,4362
147,brute_force_lib_python_tsp,TSP_CITIES_SET_47_N_5.json,5,47,"[0, 1, 4, 2, 3, 0]",4428.864794282802,4428.864794282802,0.00027290000000013137,[0.0],4362,4362
148,brute_force_lib_python_tsp,TSP_CITIES_SET_48_N_5.json,5,48,"[0, 2, 1, 4, 3, 0]",4831.559589385382,4831.559589385382,0.0002721999999999447,[8.9],4362,4362
149,brute_force_lib_python_tsp,TSP_CITIES_SET_49_N_5.json,5,49,"[0, 3, 2, 1, 4, 0]",4152.008736756215,4152.008736756215,0.00029100000000026327,[10.7],4362,4362
150,brute_force_lib_python_tsp,TSP_CITIES_SET_50_N_5.json,5,50,"[0, 3, 1, 4, 2, 0]",5544.378961801013,5544.378961801013,0.0003979999999996764,[0.0],4362,4362
151,brute_force_lib_python_tsp,TSP_CITIES_SET_51_N_5.json,5,51,"[0, 2, 4, 1, 3, 0]",2949.042966815582,2949.042966815582,0.0002879000000000076,[19.3],4362,4362
152,brute_force_lib_python_tsp,TSP_CITIES_SET_52_N_5.json,5,52,"[0, 4, 1, 3, 2, 0]",3744.5611275990327,3744.5611275990327,0.0002868999999998678,[8.9],4362,4362
153,brute_force_lib_python_tsp,TSP_CITIES_SET_53_N_5.json,5,53,"[0, 4, 3, 1, 2, 0]",3647.340659315337,3647.340659315337,0.00028830000000024114,[12.5],4362,4362
154,brute_force_lib_python_tsp,TSP_CITIES_SET_54_N_5.json,5,54,"[0, 1, 2, 3, 4, 0]",4855.021285590705,4855.021285590705,0.00030170000000007136,[21.0],4362,4362
155,brute_force_lib_python_tsp,TSP_CITIES_SET_55_N_5.json,5,55,"[0, 1, 3, 2, 4, 0]",3697.847659489097,3697.847659489097,0.0002695999999997589,[5.7],4362,4362
156,brute_force_lib_python_tsp,TSP_CITIES_SET_56_N_5.json,5,56,"[0, 2, 1, 3, 4, 0]",3279.6592148361806,3279.6592148361806,0.00028100000000019776,[0.0],4362,4362
157,brute_force_lib_python_tsp,TSP_CITIES_SET_57_N_5.json,5,57,"[0, 2, 1, 4, 3, 0]",2684.043680801326,2684.043680801326,0.0003474000000003308,[8.6],4362,4362
158,brute_force_lib_python_tsp,TSP_CITIES_SET_58_N_5.json,5,58,"[0, 3, 1, 2, 4, 0]",3266.1437116875895,3266.1437116875895,0.00028590000000017213,[1.8],4362,4362
159,brute_force_lib_python_tsp,TSP_CITIES_SET_59_N_5.json,5,59,"[0, 2, 4, 1, 3, 0]",3401.7123918925645,3401.7123918925645,0.00027519999999991995,[9.1],4362,4362
160,brute_force_lib_python_tsp,TSP_CITIES_SET_60_N_5.json,5,60,"[0, 3, 2, 1, 4, 0]",3410.9038367514854,3410.9038367514854,0.0002661999999999942,[12.3],4362,4362
161,brute_force_lib_python_tsp,TSP_CITIES_SET_61_N_5.json,5,61,"[0, 3, 2, 1, 4, 0]",4231.603556004507,4231.603556004507,0.0003148999999997848,[16.9],4309,4309
162,brute_force_lib_python_tsp,TSP_CITIES_SET_62_N_5.json,5,62,"[0, 1, 2, 3, 4, 0]",3279.9296626321407,3279.9296626321407,0.00027339999999975717,[22.0],4362,4362
163,brute_force_lib_python_tsp,TSP_CITIES_SET_63_N_5.json,5,63,"[0, 1, 4, 2, 3, 0]",5619.562990181767,5619.562990181767,0.00026839999999994646,[15.6],4362,4362
164,brute_force_lib_python_tsp,TSP_CITIES_SET_64_N_5.json,5,64,"[0, 1, 2, 4, 3, 0]",4542.140350971023,4542.140350971023,0.0002835000000001031,[20.0],4362,4362
165,brute_force_lib_python_tsp,TSP_CITIES_SET_65_N_5.json,5,65,"[0, 2, 1, 3, 4, 0]",4678.336176245335,4678.336176245335,0.00026500000000018176,[0.0],4362,4362
166,brute_force_lib_python_tsp,TSP_CITIES_SET_66_N_5.json,5,66,"[0, 1, 3, 2, 4, 0]",3205.8102566151733,3205.8102566151733,0.00027409999999994383,[0.0],4362,4362
167,brute_force_lib_python_tsp,TSP_CITIES_SET_67_N_5.json,5,67,"[0, 2, 1, 4, 3, 0]",4837.853015509021,4837.853015509021,0.00029199999999995896,[6.2],4362,4362
168,brute_force_lib_python_tsp,TSP_CITIES_SET_68_N_5.json,5,68,"[0, 1, 3, 4, 2, 0]",5371.293066472141,5371.293066472141,0.000298400000000143,[0.0],4362,4362
169,brute_force_lib_python_tsp,TSP_CITIES_SET_69_N_5.json,5,69,"[0, 3, 2, 1, 4, 0]",3888.6224227021926,3888.6224227021926,0.0003009999999998847,[12.9],4362,4362
170,brute_force_lib_python_tsp,TSP_CITIES_SET_70_N_5.json,5,70,"[0, 4, 1, 2, 3, 0]",3067.2728895885884,3067.2728895885884,0.00028570000000005535,[0.0],4362,4362
171,brute_force_lib_python_tsp,TSP_CITIES_SET_71_N_5.json,5,71,"[0, 4, 2, 3, 1, 0]",4289.896522386698,4289.896522386698,0.000270400000000226,[0.0],4362,4362
172,brute_force_lib_python_tsp,TSP_CITIES_SET_72_N_5.json,5,72,"[0, 4, 3, 2, 1, 0]",2218.7802539511677,2218.7802539511677,0.0002852999999998218,[3.6],4362,4362
173,brute_force_lib_python_tsp,TSP_CITIES_SET_73_N_5.json,5,73,"[0, 1, 2, 4, 3, 0]",4062.159160908348,4062.159160908348,0.00028380000000005623,[0.0],4362,4362
174,brute_force_lib_python_tsp,TSP_CITIES_SET_74_N_5.json,5,74,"[0, 2, 3, 4, 1, 0]",5026.567703933338,5026.567703933338,0.00047870000000038715,[0.0],4362,4362
175,brute_force_lib_python_tsp,TSP_CITIES_SET_75_N_5.json,5,75,"[0, 2, 4, 1, 3, 0]",3218.5128990581165,3218.5128990581165,0.00028320000000015,[0.0],4362,4362
176,brute_force_lib_python_tsp,TSP_CITIES_SET_76_N_5.json,5,76,"[0, 2, 1, 4, 3, 0]",4175.48070084914,4175.48070084914,0.0006142999999996235,[12.5],4362,4362
177,brute_force_lib_python_tsp,TSP_CITIES_SET_77_N_5.json,5,77,"[0, 2, 1, 3, 4, 0]",3057.207381126244,3057.207381126244,0.00029410000000007486,[28.1],4362,4362
178,brute_force_lib_python_tsp,TSP_CITIES_SET_78_N_5.json,5,78,"[0, 1, 3, 2, 4, 0]",3406.9553745819576,3406.9553745819576,0.00026890000000001635,[7.8],4362,4362
179,brute_force_lib_python_tsp,TSP_CITIES_SET_79_N_5.json,5,79,"[0, 2, 1, 3, 4, 0]",3434.5843960198,3434.5843960198,0.00029990000000035266,[10.9],4362,4362
180,brute_force_lib_python_tsp,TSP_CITIES_SET_80_N_5.json,5,80,"[0, 1, 3, 2, 4, 0]",3113.1318396804386,3113.1318396804386,0.0002830000000000332,[8.1],4362,4362
181,brute_force_lib_python_tsp,TSP_CITIES_SET_81_N_5.json,5,81,"[0, 1, 2, 4, 3, 0]",1971.609735716481,1971.609735716481,0.000557600000000047,[7.0],4362,4362
182,brute_force_lib_python_tsp,TSP_CITIES_SET_82_N_5.json,5,82,"[0, 2, 3, 1, 4, 0]",4732.8140283728535,4732.8140283728535,0.00029720000000033053,[4.7],4362,4362
183,brute_force_lib_python_tsp,TSP_CITIES_SET_83_N_5.json,5,83,"[0, 1, 3, 2, 4, 0]",3113.7466031087056,3113.7466031087056,0.0002868999999998678,[0.0],4362,4362
184,brute_force_lib_python_tsp,TSP_CITIES_SET_84_N_5.json,5,84,"[0, 2, 1, 4, 3, 0]",3757.5624509081745,3757.5624509081745,0.00032189999999987506,[12.5],4362,4362
185,brute_force_lib_python_tsp,TSP_CITIES_SET_85_N_5.json,5,85,"[0, 3, 1, 4, 2, 0]",3561.6133236516425,3561.6133236516425,0.00032239999999994495,[20.3],4362,4362
186,brute_force_lib_python_tsp,TSP_CITIES_SET_86_N_5.json,5,86,"[0, 1, 3, 2, 4, 0]",2836.0045540554065,2836.0045540554065,0.00028199999999989345,[0.0],4362,4362
187,brute_force_lib_python_tsp,TSP_CITIES_SET_87_N_5.json,5,87,"[0, 2, 4, 1, 3, 0]",3837.688163061102,3837.688163061102,0.0002737000000001544,[10.5],4362,4362
188,brute_force_lib_python_tsp,TSP_CITIES_SET_88_N_5.json,5,88,"[0, 4, 3, 2, 1, 0]",3243.4774461342345,3243.4774461342345,0.000296800000000097,[0.0],4362,4362
189,brute_force_lib_python_tsp,TSP_CITIES_SET_89_N_5.json,5,89,"[0, 4, 3, 1, 2, 0]",4677.0749187765405,4677.0749187765405,0.00029490000000009786,[8.3],4362,4362
190,brute_force_lib_python_tsp,TSP_CITIES_SET_90_N_5.json,5,90,"[0, 1, 3, 4, 2, 0]",3824.9566998193613,3824.9566998193613,0.00046559999999962187,[0.0],4362,4362
191,brute_force_lib_python_tsp,TSP_CITIES_SET_91_N_5.json,5,91,"[0, 2, 4, 1, 3, 0]",4641.471650860167,4641.471650860167,0.0003015999999997909,[12.5],4362,4362
192,brute_force_lib_python_tsp,TSP_CITIES_SET_92_N_5.json,5,92,"[0, 2, 3, 1, 4, 0]",3491.9633886607608,3491.9633886607608,0.00029909999999988557,[21.4],4362,4362
193,brute_force_lib_python_tsp,TSP_CITIES_SET_93_N_5.json,5,93,"[0, 4, 1, 3, 2, 0]",2638.4850325084394,2638.4850325084394,0.00027179999999971116,[6.9],4362,4362
194,brute_force_lib_python_tsp,TSP_CITIES_SET_94_N_5.json,5,94,"[0, 2, 4, 1, 3, 0]",4975.0243799330165,4975.0243799330165,0.00026839999999994646,[8.9],4362,4362
195,brute_force_lib_python_tsp,TSP_CITIES_SET_95_N_5.json,5,95,"[0, 2, 3, 4, 1, 0]",6021.115437783032,6021.115437783032,0.0003014999999999546,[7.8],4362,4362
196,brute_force_lib_python_tsp,TSP_CITIES_SET_96_N_5.json,5,96,"[0, 2, 4, 1, 3, 0]",4645.248070746718,4645.248070746718,0.00028650000000007836,[0.0],4362,4362
197,brute_force_lib_python_tsp,TSP_CITIES_SET_97_N_5.json,5,97,"[0, 2, 1, 4, 3, 0]",2978.128809770567,2978.128809770567,0.0003249000000002944,[12.0],4362,4362
198,brute_force_lib_python_tsp,TSP_CITIES_SET_98_N_5.json,5,98,"[0, 1, 2, 3, 4, 0]",4230.921212333527,4230.921212333527,0.0002735000000000376,[23.2],4362,4362
199,brute_force_lib_python_tsp,TSP_CITIES_SET_99_N_5.json,5,99,"[0, 1, 4, 2, 3, 0]",4319.832288202022,4319.832288202022,0.0002932000000002155,[7.8],4362,4362
200,brute_force_lib_python_tsp,TSP_CITIES_SET_0_N_6.json,6,0,"[0, 3, 5, 4, 1, 2, 0]",3656.6080284225122,3656.6080284225122,0.0009583999999995818,[4.6],7774,7774
201,brute_force_lib_python_tsp,TSP_CITIES_SET_1_N_6.json,6,1,"[0, 1, 4, 5, 3, 2, 0]",4857.159580944521,4857.159580944521,0.001133900000000132,[12.5],7774,7774
202,brute_force_lib_python_tsp,TSP_CITIES_SET_2_N_6.json,6,2,"[0, 4, 1, 2, 5, 3, 0]",6271.719575183869,6271.719575183869,0.0011893000000000598,[16.7],7774,7774
203,brute_force_lib_python_tsp,TSP_CITIES_SET_3_N_6.json,6,3,"[0, 1, 2, 4, 3, 5, 0]",5285.114080394351,5285.114080394351,0.0009966999999999615,[0.0],7774,7774
204,brute_force_lib_python_tsp,TSP_CITIES_SET_4_N_6.json,6,4,"[0, 2, 1, 3, 5, 4, 0]",4340.617043486077,4340.617043486077,0.001040800000000175,[7.8],7774,7774
205,brute_force_lib_python_tsp,TSP_CITIES_SET_5_N_6.json,6,5,"[0, 3, 4, 1, 2, 5, 0]",4191.535554233758,4191.535554233758,0.0009819999999995943,[1.6],7774,7774
206,brute_force_lib_python_tsp,TSP_CITIES_SET_6_N_6.json,6,6,"[0, 5, 4, 1, 3, 2, 0]",3425.617109093754,3425.617109093754,0.001309899999999864,[23.3],7774,7774
207,brute_force_lib_python_tsp,TSP_CITIES_SET_7_N_6.json,6,7,"[0, 2, 1, 4, 3, 5, 0]",4615.78609727691,4615.78609727691,0.001049399999999867,[12.5],7774,7774
208,brute_force_lib_python_tsp,TSP_CITIES_SET_8_N_6.json,6,8,"[0, 2, 1, 3, 4, 5, 0]",5165.394077599134,5165.394077599134,0.0009742999999997615,[6.2],7774,7774
209,brute_force_lib_python_tsp,TSP_CITIES_SET_9_N_6.json,6,9,"[0, 1, 3, 5, 4, 2, 0]",5328.5247958647915,5328.5247958647915,0.0010463999999998919,[17.5],7774,7774
210,brute_force_lib_python_tsp,TSP_CITIES_SET_10_N_6.json,6,10,"[0, 4, 5, 1, 3, 2, 0]",4609.703061751081,4609.703061751081,0.0010110000000000952,[9.2],7774,7774
211,brute_force_lib_python_tsp,TSP_CITIES_SET_11_N_6.json,6,11,"[0, 2, 5, 1, 4, 3, 0]",4972.273134019036,4972.273134019036,0.0009700000000001374,[0.0],7774,7774
212,brute_force_lib_python_tsp,TSP_CITIES_SET_12_N_6.json,6,12,"[0, 3, 5, 2, 1, 4, 0]",4559.119748644557,4559.119748644557,0.0009745999999997146,[4.6],7774,7774
213,brute_force_lib_python_tsp,TSP_CITIES_SET_13_N_6.json,6,13,"[0, 1, 3, 2, 5, 4, 0]",4062.534614562789,4062.534614562789,0.0010308000000001094,[1.6],7774,7774
214,brute_force_lib_python_tsp,TSP_CITIES_SET_14_N_6.json,6,14,"[0, 1, 3, 4, 5, 2, 0]",4519.512297417744,4519.512297417744,0.0010118000000001182,[28.1],7774,7774
215,brute_force_lib_python_tsp,TSP_CITIES_SET_15_N_6.json,6,15,"[0, 3, 4, 2, 5, 1, 0]",4084.4532500814457,4084.4532500814457,0.0012183000000001165,[12.5],7774,7774
216,brute_force_lib_python_tsp,TSP_CITIES_SET_16_N_6.json,6,16,"[0, 4, 2, 1, 3, 5, 0]",3327.5805971105056,3327.5805971105056,0.0016828000000002064,[0.0],7774,7774
217,brute_force_lib_python_tsp,TSP_CITIES_SET_17_N_6.json,6,17,"[0, 3, 2, 5, 4, 1, 0]",4688.341200679564,4688.341200679564,0.000986699999999896,[20.0],7774,7774
218,brute_force_lib_python_tsp,TSP_CITIES_SET_18_N_6.json,6,18,"[0, 1, 5, 2, 3, 4, 0]",5008.473791975246,5008.473791975246,0.0013974000000001041,[8.2],7774,7774
219,brute_force_lib_python_tsp,TSP_CITIES_SET_19_N_6.json,6,19,"[0, 1, 2, 5, 3, 4, 0]",3746.810412739712,3746.810412739712,0.0009765999999999941,[8.9],7774,7774
220,brute_force_lib_python_tsp,TSP_CITIES_SET_20_N_6.json,6,20,"[0, 3, 5, 1, 2, 4, 0]",3803.485322516866,3803.485322516866,0.0009909999999999641,[0.0],7774,7774
221,brute_force_lib_python_tsp,TSP_CITIES_SET_21_N_6.json,6,21,"[0, 2, 4, 1, 5, 3, 0]",5122.993989857831,5122.993989857831,0.0010360999999998732,[12.5],7774,7774
222,brute_force_lib_python_tsp,TSP_CITIES_SET_22_N_6.json,6,22,"[0, 3, 5, 1, 2, 4, 0]",6065.090136875349,6065.090136875349,0.0010448999999996822,[20.3],7774,7774
223,brute_force_lib_python_tsp,TSP_CITIES_SET_23_N_6.json,6,23,"[0, 1, 4, 5, 3, 2, 0]",3742.0449614997124,3742.0449614997124,0.0010454000000001962,[0.0],7774,7774
224,brute_force_lib_python_tsp,TSP_CITIES_SET_24_N_6.json,6,24,"[0, 2, 3, 4, 1, 5, 0]",4095.5358767745784,4095.5358767745784,0.0013804999999997847,[0.0],7774,7774
225,brute_force_lib_python_tsp,TSP_CITIES_SET_25_N_6.json,6,25,"[0, 1, 5, 3, 2, 4, 0]",4884.310180404648,4884.310180404648,0.0010007000000000765,[10.7],7774,7774
226,brute_force_lib_python_tsp,TSP_CITIES_SET_26_N_6.json,6,26,"[0, 2, 4, 1, 3, 5, 0]",4546.109567027866,4546.109567027866,0.0010810000000001097,[0.0],7774,7774
227,brute_force_lib_python_tsp,TSP_CITIES_SET_27_N_6.json,6,27,"[0, 2, 4, 1, 5, 3, 0]",4413.157865957196,4413.157865957196,0.0009894999999997545,[0.0],7774,7774
228,brute_force_lib_python_tsp,TSP_CITIES_SET_28_N_6.json,6,28,"[0, 2, 3, 1, 4, 5, 0]",3785.149051106913,3785.149051106913,0.0010419999999999874,[15.9],7774,7774
229,brute_force_lib_python_tsp,TSP_CITIES_SET_29_N_6.json,6,29,"[0, 3, 1, 4, 2, 5, 0]",4866.013968944137,4866.013968944137,0.0012655000000001415,[21.9],7774,7774
230,brute_force_lib_python_tsp,TSP_CITIES_SET_30_N_6.json,6,30,"[0, 2, 1, 4, 3, 5, 0]",3996.8442500959727,3996.8442500959727,0.0009682000000004187,[0.0],7774,7774
231,brute_force_lib_python_tsp,TSP_CITIES_SET_31_N_6.json,6,31,"[0, 2, 1, 5, 4, 3, 0]",4924.120292246526,4924.120292246526,0.0010343999999999909,[4.7],7774,7774
232,brute_force_lib_python_tsp,TSP_CITIES_SET_32_N_6.json,6,32,"[0, 1, 4, 5, 2, 3, 0]",2175.4254085255743,2175.4254085255743,0.001448000000000338,[12.7],7774,7774
233,brute_force_lib_python_tsp,TSP_CITIES_SET_33_N_6.json,6,33,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536725985,3646.5547536725985,0.0012246999999998565,[0.0],7774,7774
234,brute_force_lib_python_tsp,TSP_CITIES_SET_34_N_6.json,6,34,"[0, 5, 2, 3, 4, 1, 0]",3946.572316560665,3946.572316560665,0.0011012999999997497,[4.7],7774,7774
235,brute_force_lib_python_tsp,TSP_CITIES_SET_35_N_6.json,6,35,"[0, 5, 2, 4, 1, 3, 0]",3687.165883528966,3687.165883528966,0.001154199999999772,[0.0],7774,7774
236,brute_force_lib_python_tsp,TSP_CITIES_SET_36_N_6.json,6,36,"[0, 1, 5, 4, 2, 3, 0]",4701.851793174678,4701.851793174678,0.0013006999999998214,[12.5],7774,7774
237,brute_force_lib_python_tsp,TSP_CITIES_SET_37_N_6.json,6,37,"[0, 4, 2, 3, 5, 1, 0]",3807.163372380389,3807.163372380389,0.0009983000000000075,[0.0],7774,7774
238,brute_force_lib_python_tsp,TSP_CITIES_SET_38_N_6.json,6,38,"[0, 4, 2, 3, 1, 5, 0]",5781.69808565777,5781.69808565777,0.0015066000000003577,[0.0],7774,7774
239,brute_force_lib_python_tsp,TSP_CITIES_SET_39_N_6.json,6,39,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,2772.6124454729934,0.0011999999999998678,[0.0],7774,7774
240,brute_force_lib_python_tsp,TSP_CITIES_SET_40_N_6.json,6,40,"[0, 2, 1, 4, 3, 5, 0]",3871.5695007920713,3871.5695007920713,0.0010112999999996042,[39.3],7774,7774
241,brute_force_lib_python_tsp,TSP_CITIES_SET_41_N_6.json,6,41,"[0, 3, 1, 4, 5, 2, 0]",4192.218819503641,4192.218819503641,0.00241390000000008,[1.8],7774,7774
242,brute_force_lib_python_tsp,TSP_CITIES_SET_42_N_6.json,6,42,"[0, 1, 4, 2, 3, 5, 0]",4588.283051274067,4588.283051274067,0.0010422999999999405,[6.2],7774,7774
243,brute_force_lib_python_tsp,TSP_CITIES_SET_43_N_6.json,6,43,"[0, 4, 5, 1, 3, 2, 0]",3915.0694022771313,3915.0694022771313,0.001052000000000053,[12.5],7774,7774
244,brute_force_lib_python_tsp,TSP_CITIES_SET_44_N_6.json,6,44,"[0, 2, 4, 3, 1, 5, 0]",5052.303527269178,5052.303527269178,0.0009975999999998209,[0.0],7774,7774
245,brute_force_lib_python_tsp,TSP_CITIES_SET_45_N_6.json,6,45,"[0, 2, 1, 5, 4, 3, 0]",4324.752011582524,4324.752011582524,0.0013863000000000625,[0.0],7774,7774
246,brute_force_lib_python_tsp,TSP_CITIES_SET_46_N_6.json,6,46,"[0, 3, 4, 5, 1, 2, 0]",3378.4534557044212,3378.4534557044212,0.001793099999999992,[3.4],7774,7774
247,brute_force_lib_python_tsp,TSP_CITIES_SET_47_N_6.json,6,47,"[0, 1, 5, 4, 3, 2, 0]",2964.377354898962,2964.377354898962,0.002135800000000021,[55.4],7774,7774
248,brute_force_lib_python_tsp,TSP_CITIES_SET_48_N_6.json,6,48,"[0, 2, 3, 4, 5, 1, 0]",5247.887060321632,5247.887060321632,0.0011535000000000295,[0.0],7774,7774
249,brute_force_lib_python_tsp,TSP_CITIES_SET_49_N_6.json,6,49,"[0, 2, 1, 3, 5, 4, 0]",3820.8064563615735,3820.8064563615735,0.0011500999999998207,[5.1],7774,7774
250,brute_force_lib_python_tsp,TSP_CITIES_SET_50_N_6.json,6,50,"[0, 2, 3, 4, 5, 1, 0]",3894.931404871675,3894.931404871675,0.0010156000000001164,[55.4],7774,7774
251,brute_force_lib_python_tsp,TSP_CITIES_SET_51_N_6.json,6,51,"[0, 1, 3, 4, 2, 5, 0]",4157.077919910695,4157.077919910695,0.0010162000000000226,[6.2],7774,7774
252,brute_force_lib_python_tsp,TSP_CITIES_SET_52_N_6.json,6,52,"[0, 2, 5, 1, 3, 4, 0]",5036.049307766868,5036.049307766868,0.0015879999999999228,[3.4],7774,7774
253,brute_force_lib_python_tsp,TSP_CITIES_SET_53_N_6.json,6,53,"[0, 3, 4, 2, 1, 5, 0]",3212.2290669285803,3212.2290669285803,0.0011305999999997596,[0.0],7774,7774
254,brute_force_lib_python_tsp,TSP_CITIES_SET_54_N_6.json,6,54,"[0, 1, 3, 4, 2, 5, 0]",4250.329454594423,4250.329454594423,0.0023372999999997646,[16.9],7774,7774
255,brute_force_lib_python_tsp,TSP_CITIES_SET_55_N_6.json,6,55,"[0, 1, 3, 5, 4, 2, 0]",4037.6421858845692,4037.6421858845692,0.0011404000000001524,[0.0],7774,7774
256,brute_force_lib_python_tsp,TSP_CITIES_SET_56_N_6.json,6,56,"[0, 2, 5, 3, 1, 4, 0]",3299.4454121822473,3299.4454121822473,0.0011453999999999631,[12.7],7774,7774
257,brute_force_lib_python_tsp,TSP_CITIES_SET_57_N_6.json,6,57,"[0, 1, 2, 5, 3, 4, 0]",3231.051029314745,3231.051029314745,0.0011589000000000738,[13.6],7774,7774
258,brute_force_lib_python_tsp,TSP_CITIES_SET_58_N_6.json,6,58,"[0, 2, 4, 3, 5, 1, 0]",3907.402928562868,3907.402928562868,0.0011255999999999489,[0.0],7774,7774
259,brute_force_lib_python_tsp,TSP_CITIES_SET_59_N_6.json,6,59,"[0, 2, 5, 3, 1, 4, 0]",2880.240103416799,2880.240103416799,0.0009871000000001295,[31.2],7774,7774
260,brute_force_lib_python_tsp,TSP_CITIES_SET_60_N_6.json,6,60,"[0, 3, 1, 2, 4, 5, 0]",2173.6312100666605,2173.6312100666605,0.002758200000000155,[0.0],7774,7774
261,brute_force_lib_python_tsp,TSP_CITIES_SET_61_N_6.json,6,61,"[0, 2, 3, 5, 1, 4, 0]",3308.9132110632104,3308.9132110632104,0.001273100000000138,[80.4],7774,7774
262,brute_force_lib_python_tsp,TSP_CITIES_SET_62_N_6.json,6,62,"[0, 3, 4, 1, 2, 5, 0]",4094.0476332187804,4094.0476332187804,0.0017401000000001332,[11.9],7774,7774
263,brute_force_lib_python_tsp,TSP_CITIES_SET_63_N_6.json,6,63,"[0, 3, 2, 1, 5, 4, 0]",4019.741264931813,4019.741264931813,0.0011428000000002214,[48.2],7774,7774
264,brute_force_lib_python_tsp,TSP_CITIES_SET_64_N_6.json,6,64,"[0, 2, 3, 4, 1, 5, 0]",4747.354087305568,4747.354087305568,0.002246999999999666,[28.6],7774,7774
265,brute_force_lib_python_tsp,TSP_CITIES_SET_65_N_6.json,6,65,"[0, 1, 5, 2, 4, 3, 0]",4290.436661496105,4290.436661496105,0.0010394000000002457,[0.0],7774,7774
266,brute_force_lib_python_tsp,TSP_CITIES_SET_66_N_6.json,6,66,"[0, 1, 2, 3, 4, 5, 0]",5555.449786711727,5555.449786711727,0.001170699999999858,[3.2],7774,7774
267,brute_force_lib_python_tsp,TSP_CITIES_SET_67_N_6.json,6,67,"[0, 2, 4, 3, 1, 5, 0]",5036.588311761904,5036.588311761904,0.0012473000000001733,[10.0],7774,7774
268,brute_force_lib_python_tsp,TSP_CITIES_SET_68_N_6.json,6,68,"[0, 1, 3, 2, 4, 5, 0]",3014.909306707019,3014.909306707019,0.0009652999999998357,[8.3],7774,7774
269,brute_force_lib_python_tsp,TSP_CITIES_SET_69_N_6.json,6,69,"[0, 1, 2, 3, 5, 4, 0]",4431.523907265596,4431.523907265596,0.0010479999999999379,[0.0],7774,7774
270,brute_force_lib_python_tsp,TSP_CITIES_SET_70_N_6.json,6,70,"[0, 5, 1, 2, 3, 4, 0]",5001.711214760012,5001.711214760012,0.0016326000000002061,[28.1],7774,7774
271,brute_force_lib_python_tsp,TSP_CITIES_SET_71_N_6.json,6,71,"[0, 2, 1, 4, 3, 5, 0]",3301.530302840941,3301.530302840941,0.0010813000000000628,[19.6],7774,7774
272,brute_force_lib_python_tsp,TSP_CITIES_SET_72_N_6.json,6,72,"[0, 5, 1, 4, 3, 2, 0]",4092.39391356342,4092.39391356342,0.0010742000000001362,[3.1],7774,7774
273,brute_force_lib_python_tsp,TSP_CITIES_SET_73_N_6.json,6,73,"[0, 2, 3, 1, 5, 4, 0]",4480.8075380969385,4480.8075380969385,0.0012105000000000032,[19.3],7774,7774
274,brute_force_lib_python_tsp,TSP_CITIES_SET_74_N_6.json,6,74,"[0, 1, 2, 5, 4, 3, 0]",4052.992815454946,4052.992815454946,0.0010349000000000608,[0.0],7774,7774
275,brute_force_lib_python_tsp,TSP_CITIES_SET_75_N_6.json,6,75,"[0, 2, 4, 1, 3, 5, 0]",4280.904058118337,4280.904058118337,0.0010768999999997142,[0.0],7774,7774
276,brute_force_lib_python_tsp,TSP_CITIES_SET_76_N_6.json,6,76,"[0, 2, 3, 5, 1, 4, 0]",5332.386968930172,5332.386968930172,0.001018199999999858,[58.9],7774,7774
277,brute_force_lib_python_tsp,TSP_CITIES_SET_77_N_6.json,6,77,"[0, 2, 3, 5, 4, 1, 0]",3984.318391302444,3984.318391302444,0.001095499999999916,[32.8],7774,7774
278,brute_force_lib_python_tsp,TSP_CITIES_SET_78_N_6.json,6,78,"[0, 1, 3, 2, 4, 5, 0]",4669.609399652349,4669.609399652349,0.001123499999999833,[21.4],7774,7774
279,brute_force_lib_python_tsp,TSP_CITIES_SET_79_N_6.json,6,79,"[0, 1, 3, 4, 5, 2, 0]",4880.213994732429,4880.213994732429,0.0009684999999999278,[7.1],7774,7774
280,brute_force_lib_python_tsp,TSP_CITIES_SET_80_N_6.json,6,80,"[0, 2, 5, 3, 1, 4, 0]",5437.890779289893,5437.890779289893,0.0022820000000001173,[25.0],7774,7774
281,brute_force_lib_python_tsp,TSP_CITIES_SET_81_N_6.json,6,81,"[0, 4, 2, 1, 5, 3, 0]",5162.43007040616,5162.43007040616,0.0010405000000002218,[0.0],7774,7774
