    ,used_algorithm                                   ,name_of_src_file           ,full_cost         ,hamiltonian_cycle_cost,best_way
5059,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_29_N_10.json,4647.171964581013 ,4647.171964581013     ,"[0, 6, 7, 1, 5, 4, 8, 3, 2, 9, 0]"
5060,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_30_N_10.json,7912.778966681464 ,7912.778966681467     ,"[0, 3, 9, 8, 1, 7, 5, 4, 2, 6, 0]"
5061,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_31_N_10.json,6452.309067735659 ,6452.309067735659     ,"[0, 3, 2, 1, 9, 7, 6, 8, 5, 4, 0]"
5062,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_32_N_10.json,6591.264729929831 ,6591.264729929831     ,"[0, 9, 4, 3, 7, 5, 8, 6, 2, 1, 0]"
5063,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_33_N_10.json,5317.474230401754 ,5317.474230401754     ,"[0, 6, 9, 3, 2, 4, 5, 7, 1, 8, 0]"
5064,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_34_N_10.json,5783.531167265268 ,5783.531167265269     ,"[0, 8, 3, 1, 6, 7, 4, 9, 5, 2, 0]"
5065,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_35_N_10.json,5828.921272589918 ,5828.921272589918     ,"[0, 1, 6, 2, 4, 9, 5, 8, 3, 7, 0]"
5066,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_36_N_10.json,4170.423325247564 ,4170.423325247564     ,"[0, 4, 8, 2, 7, 5, 9, 3, 1, 6, 0]"
5067,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_37_N_10.json,7384.923236275242 ,7384.923236275243     ,"[0, 1, 9, 5, 4, 3, 8, 2, 7, 6, 0]"
5068,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_38_N_10.json,5904.689645302674 ,5904.689645302674     ,"[0, 6, 2, 1, 8, 7, 3, 4, 5, 9, 0]"
5069,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_39_N_10.json,4861.792080966222 ,4861.792080966223     ,"[0, 3, 6, 7, 4, 9, 1, 8, 5, 2, 0]"
5070,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_40_N_10.json,5861.606796912285 ,5861.606796912285     ,"[0, 6, 3, 2, 5, 4, 1, 9, 8, 7, 0]"
5071,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_41_N_10.json,5154.689156812004 ,5154.689156812004     ,"[0, 8, 7, 3, 2, 5, 1, 4, 6, 9, 0]"
5072,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_42_N_10.json,6145.9784087115695,6145.9784087115695    ,"[0, 2, 7, 8, 9, 6, 4, 5, 1, 3, 0]"
5073,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_43_N_10.json,5488.715433921049 ,5488.715433921049     ,"[0, 4, 1, 8, 7, 6, 2, 3, 9, 5, 0]"
5074,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_44_N_10.json,4672.73128084202  ,4672.73128084202      ,"[0, 4, 2, 5, 9, 6, 3, 8, 1, 7, 0]"
5075,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_45_N_10.json,5336.208229181773 ,5336.208229181774     ,"[0, 1, 4, 5, 3, 9, 8, 6, 2, 7, 0]"
5076,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_46_N_10.json,5366.718209998184 ,5366.718209998184     ,"[0, 6, 8, 4, 3, 5, 1, 2, 9, 7, 0]"
5077,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_47_N_10.json,6574.54098221696  ,6574.54098221696      ,"[0, 3, 9, 1, 2, 4, 5, 8, 6, 7, 0]"
5078,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_48_N_10.json,5741.710898020899 ,5741.710898020899     ,"[0, 6, 4, 2, 5, 1, 3, 8, 7, 9, 0]"
5079,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_49_N_10.json,6475.613352524307 ,6475.613352524307     ,"[0, 8, 6, 7, 4, 2, 5, 1, 3, 9, 0]"
5080,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_50_N_10.json,6697.399681892759 ,6697.39968189276      ,"[0, 3, 1, 8, 5, 6, 4, 2, 7, 9, 0]"
5081,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_51_N_10.json,5319.92884376165  ,5319.92884376165      ,"[0, 2, 6, 4, 3, 8, 7, 9, 1, 5, 0]"
5082,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_52_N_10.json,5975.624460300034 ,5975.624460300034     ,"[0, 1, 5, 4, 2, 3, 7, 8, 9, 6, 0]"
5083,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_53_N_10.json,5528.816608618418 ,5528.816608618418     ,"[0, 4, 2, 3, 5, 6, 8, 9, 1, 7, 0]"
5084,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_54_N_10.json,6143.631763392551 ,6143.631763392552     ,"[0, 4, 2, 7, 9, 5, 1, 8, 3, 6, 0]"
5085,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_55_N_10.json,4377.991312996808 ,4377.991312996808     ,"[0, 3, 8, 2, 1, 6, 9, 5, 7, 4, 0]"
5086,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_56_N_10.json,5300.481340356213 ,5300.481340356213     ,"[0, 5, 8, 1, 3, 4, 2, 7, 9, 6, 0]"
5087,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_57_N_10.json,6798.373298543584 ,6798.3732985435845    ,"[0, 3, 2, 6, 7, 1, 9, 8, 5, 4, 0]"
5088,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_58_N_10.json,6765.164650500106 ,6765.164650500106     ,"[0, 5, 1, 2, 3, 4, 6, 9, 7, 8, 0]"
5089,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_59_N_10.json,4202.3681842100905,4202.368184210091     ,"[0, 1, 6, 8, 4, 7, 3, 2, 5, 9, 0]"
5090,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_60_N_10.json,5959.475896155257 ,5959.475896155257     ,"[0, 6, 4, 7, 1, 2, 8, 3, 5, 9, 0]"
5091,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_61_N_10.json,5490.414543046637 ,5490.414543046637     ,"[0, 1, 8, 4, 2, 9, 3, 5, 6, 7, 0]"
5092,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_62_N_10.json,5964.893651595036 ,5964.893651595037     ,"[0, 4, 3, 5, 7, 8, 1, 6, 2, 9, 0]"
5093,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_63_N_10.json,6033.721194495776 ,6033.721194495776     ,"[0, 3, 8, 1, 5, 7, 4, 9, 2, 6, 0]"
5094,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_64_N_10.json,6661.851649394403 ,6661.851649394404     ,"[0, 6, 7, 3, 4, 8, 2, 1, 9, 5, 0]"
5095,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_65_N_10.json,4812.970022834779 ,4812.97002283478      ,"[0, 8, 7, 1, 4, 3, 6, 5, 9, 2, 0]"
5096,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_66_N_10.json,5745.038910826524 ,5745.038910826524     ,"[0, 1, 9, 7, 2, 8, 3, 5, 4, 6, 0]"
5097,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_67_N_10.json,5215.479084784997 ,5215.479084784998     ,"[0, 7, 2, 6, 3, 8, 9, 5, 1, 4, 0]"
5098,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_68_N_10.json,6033.353699283437 ,6033.353699283437     ,"[0, 2, 6, 9, 4, 5, 3, 8, 1, 7, 0]"
5099,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_69_N_10.json,5673.342732901322 ,5673.342732901322     ,"[0, 1, 7, 5, 9, 3, 2, 8, 4, 6, 0]"
5100,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_70_N_10.json,6010.266170157048 ,6010.266170157049     ,"[0, 6, 2, 9, 8, 4, 5, 3, 7, 1, 0]"
5101,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_71_N_10.json,6838.526852613916 ,6838.526852613916     ,"[0, 4, 8, 7, 1, 3, 9, 2, 5, 6, 0]"
5102,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_72_N_10.json,4752.062363623484 ,4752.062363623484     ,"[0, 6, 3, 4, 1, 2, 8, 7, 5, 9, 0]"
5103,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_73_N_10.json,5308.511876436491 ,5308.511876436491     ,"[0, 4, 5, 6, 7, 8, 2, 1, 3, 9, 0]"
5104,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_74_N_10.json,6309.184057395108 ,6309.184057395108     ,"[0, 4, 2, 8, 1, 7, 5, 9, 3, 6, 0]"
5105,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_75_N_10.json,5701.541112739325 ,5701.541112739326     ,"[0, 1, 2, 9, 3, 6, 5, 4, 7, 8, 0]"
5106,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_76_N_10.json,6226.215789937114 ,6226.215789937114     ,"[0, 3, 9, 4, 7, 1, 5, 2, 8, 6, 0]"
5107,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_77_N_10.json,6239.129122896165 ,6239.129122896165     ,"[0, 4, 6, 1, 9, 7, 3, 5, 2, 8, 0]"
5108,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_78_N_10.json,5690.155576883234 ,5690.155576883235     ,"[0, 6, 4, 2, 1, 5, 7, 8, 9, 3, 0]"
5109,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_79_N_10.json,4061.1088023269863,4061.108802326987     ,"[0, 1, 4, 5, 7, 6, 9, 3, 2, 8, 0]"
5110,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_80_N_10.json,5920.998335322842 ,5920.998335322844     ,"[0, 5, 3, 7, 8, 6, 9, 2, 1, 4, 0]"
5111,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_81_N_10.json,6152.32957840029  ,6152.329578400291     ,"[0, 7, 2, 8, 6, 4, 5, 9, 3, 1, 0]"
5112,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_82_N_10.json,4294.726625043768 ,4294.726625043768     ,"[0, 4, 1, 3, 5, 2, 6, 8, 9, 7, 0]"
5113,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_83_N_10.json,5940.233248456856 ,5940.233248456856     ,"[0, 4, 5, 3, 2, 7, 9, 6, 1, 8, 0]"
5114,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_84_N_10.json,6007.125494844409 ,6007.125494844409     ,"[0, 4, 6, 5, 2, 8, 1, 3, 9, 7, 0]"
5115,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_85_N_10.json,6344.029876127998 ,6344.029876127999     ,"[0, 1, 8, 2, 9, 6, 5, 7, 3, 4, 0]"
5116,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_86_N_10.json,5256.930728590818 ,5256.930728590819     ,"[0, 8, 9, 2, 7, 5, 6, 3, 1, 4, 0]"
5117,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_87_N_10.json,4792.157149049224 ,4792.157149049225     ,"[0, 9, 8, 5, 2, 7, 4, 6, 3, 1, 0]"
5118,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_88_N_10.json,5514.595917011456 ,5514.595917011457     ,"[0, 8, 5, 7, 9, 1, 4, 6, 2, 3, 0]"
5119,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_89_N_10.json,4222.372573197476 ,4222.372573197476     ,"[0, 1, 2, 7, 3, 5, 9, 4, 8, 6, 0]"
5120,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_90_N_10.json,4765.705896723144 ,4765.705896723144     ,"[0, 5, 7, 2, 1, 9, 3, 6, 4, 8, 0]"
5121,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_91_N_10.json,5505.663519122173 ,5505.663519122174     ,"[0, 6, 1, 7, 4, 2, 9, 5, 3, 8, 0]"
5122,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_92_N_10.json,5320.218517533826 ,5320.218517533826     ,"[0, 4, 1, 6, 3, 5, 2, 7, 9, 8, 0]"
5123,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_93_N_10.json,5827.32816643685  ,5827.32816643685      ,"[0, 1, 6, 2, 7, 5, 9, 4, 3, 8, 0]"
5124,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_94_N_10.json,6268.022532205001 ,6268.022532205001     ,"[0, 1, 7, 2, 9, 6, 8, 4, 3, 5, 0]"
5125,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_95_N_10.json,5242.747897746889 ,5242.74789774689      ,"[0, 8, 7, 4, 6, 1, 3, 5, 2, 9, 0]"
5126,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_96_N_10.json,5708.496019104648 ,5708.496019104648     ,"[0, 1, 6, 9, 5, 2, 8, 7, 4, 3, 0]"
5127,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_97_N_10.json,5409.620474719681 ,5409.620474719682     ,"[0, 8, 4, 5, 6, 9, 2, 1, 7, 3, 0]"
5128,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_98_N_10.json,4898.570941803969 ,4898.57094180397      ,"[0, 9, 6, 8, 4, 7, 5, 3, 1, 2, 0]"
5129,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_99_N_10.json,5855.930912612464 ,5855.930912612464     ,"[0, 1, 9, 5, 7, 4, 3, 6, 2, 8, 0]"
5130,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_0_N_11.json ,5591.092990849824 ,5591.092990849824     ,"[0, 5, 2, 7, 1, 3, 8, 4, 9, 6, 10, 0]"
5131,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_1_N_11.json ,6973.303118865509 ,6973.303118865509     ,"[0, 1, 5, 4, 9, 8, 7, 3, 6, 10, 2, 0]"
5132,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_2_N_11.json ,5174.338849344113 ,5174.338849344114     ,"[0, 5, 10, 6, 2, 8, 9, 1, 4, 3, 7, 0]"
5133,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_3_N_11.json ,5102.673938740829 ,5102.673938740829     ,"[0, 3, 2, 10, 4, 5, 8, 1, 7, 9, 6, 0]"
5134,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_4_N_11.json ,4856.701684336604 ,4856.701684336604     ,"[0, 1, 2, 4, 6, 10, 5, 7, 3, 8, 9, 0]"
5135,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_5_N_11.json ,5935.685805091364 ,5935.685805091365     ,"[0, 6, 9, 5, 8, 10, 2, 3, 4, 7, 1, 0]"
5136,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_6_N_11.json ,4904.996790990544 ,4904.9967909905445    ,"[0, 5, 4, 9, 6, 3, 8, 10, 2, 1, 7, 0]"
5137,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_7_N_11.json ,5476.732785252771 ,5476.732785252771     ,"[0, 6, 4, 7, 9, 1, 8, 3, 2, 5, 10, 0]"
5138,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_8_N_11.json ,4899.58165726641  ,4899.581657266411     ,"[0, 1, 2, 7, 4, 6, 3, 8, 5, 10, 9, 0]"
5139,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_9_N_11.json ,6365.293580122486 ,6365.293580122486     ,"[0, 1, 3, 7, 4, 8, 9, 6, 5, 2, 10, 0]"
5140,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_10_N_11.json,5943.061649295884 ,5943.061649295886     ,"[0, 7, 5, 9, 6, 2, 1, 8, 10, 3, 4, 0]"
5141,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_11_N_11.json,5200.701465031058 ,5200.701465031059     ,"[0, 9, 7, 1, 8, 5, 3, 6, 10, 4, 2, 0]"
5142,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_12_N_11.json,6596.276850963031 ,6596.276850963031     ,"[0, 1, 6, 3, 10, 7, 4, 8, 2, 9, 5, 0]"
5143,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_13_N_11.json,5548.742664925625 ,5548.742664925625     ,"[0, 4, 3, 9, 6, 10, 7, 5, 1, 2, 8, 0]"
5144,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_14_N_11.json,6240.77418556155  ,6240.774185561551     ,"[0, 6, 3, 10, 7, 8, 9, 4, 1, 2, 5, 0]"
5145,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_15_N_11.json,6981.257560983915 ,6981.257560983915     ,"[0, 2, 9, 3, 6, 1, 8, 10, 4, 5, 7, 0]"
5146,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_16_N_11.json,5519.699788286583 ,5519.699788286584     ,"[0, 2, 9, 7, 10, 4, 8, 5, 3, 1, 6, 0]"
5147,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_17_N_11.json,6850.863904540959 ,6850.863904540959     ,"[0, 6, 10, 1, 7, 5, 3, 4, 9, 2, 8, 0]"
5148,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_18_N_11.json,5590.018611180572 ,5590.018611180572     ,"[0, 4, 6, 9, 7, 10, 3, 5, 2, 1, 8, 0]"
5149,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_19_N_11.json,6646.172742647132 ,6646.1727426471325    ,"[0, 2, 1, 8, 4, 10, 3, 5, 6, 9, 7, 0]"
5150,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_20_N_11.json,6680.406795772114 ,6680.4067957721145    ,"[0, 5, 3, 7, 2, 8, 10, 6, 9, 4, 1, 0]"
5151,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_21_N_11.json,5704.329000017417 ,5704.3290000174175    ,"[0, 6, 7, 1, 5, 8, 10, 2, 4, 9, 3, 0]"
5152,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_22_N_11.json,6296.6457285288325,6296.645728528833     ,"[0, 6, 7, 5, 2, 10, 9, 4, 3, 1, 8, 0]"
5153,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_23_N_11.json,6232.376975573223 ,6232.376975573223     ,"[0, 4, 6, 5, 3, 2, 10, 9, 7, 1, 8, 0]"
5154,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_24_N_11.json,5817.0226056572765,5817.0226056572765    ,"[0, 3, 7, 8, 9, 5, 4, 2, 10, 1, 6, 0]"
5155,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_25_N_11.json,5985.934626864598 ,5985.934626864598     ,"[0, 8, 6, 10, 2, 3, 1, 4, 7, 5, 9, 0]"
5156,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_26_N_11.json,5744.828374468121 ,5744.828374468121     ,"[0, 1, 4, 6, 3, 9, 8, 10, 5, 2, 7, 0]"
5157,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_27_N_11.json,6847.106933761494 ,6847.106933761495     ,"[0, 3, 4, 10, 1, 8, 5, 9, 2, 6, 7, 0]"
5158,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_28_N_11.json,5888.8771921697735,5888.8771921697735    ,"[0, 2, 7, 9, 3, 8, 4, 6, 5, 1, 10, 0]"
5159,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_29_N_11.json,6610.316000505255 ,6610.316000505257     ,"[0, 2, 10, 4, 1, 9, 7, 3, 5, 8, 6, 0]"
5160,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_30_N_11.json,4767.863524104706 ,4767.863524104706     ,"[0, 6, 8, 10, 2, 3, 1, 4, 5, 7, 9, 0]"
5161,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_31_N_11.json,5797.632450857308 ,5797.632450857308     ,"[0, 1, 3, 6, 4, 7, 9, 2, 5, 10, 8, 0]"
5162,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_32_N_11.json,4835.4610447923405,4835.461044792341     ,"[0, 6, 9, 5, 10, 8, 3, 4, 2, 1, 7, 0]"
5163,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_33_N_11.json,5761.960750469995 ,5761.960750469995     ,"[0, 4, 2, 1, 10, 5, 9, 7, 8, 3, 6, 0]"
5164,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_34_N_11.json,6101.568298961687 ,6101.568298961688     ,"[0, 4, 5, 2, 1, 10, 3, 8, 6, 7, 9, 0]"
5165,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_35_N_11.json,6401.456471761243 ,6401.456471761243     ,"[0, 1, 4, 9, 5, 2, 8, 3, 10, 7, 6, 0]"
5166,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_36_N_11.json,7408.895624565281 ,7408.895624565281     ,"[0, 4, 5, 1, 6, 2, 10, 9, 7, 3, 8, 0]"
5167,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_37_N_11.json,5293.730852217742 ,5293.730852217743     ,"[0, 5, 6, 9, 7, 3, 10, 4, 2, 1, 8, 0]"
5168,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_38_N_11.json,6683.974421027714 ,6683.974421027716     ,"[0, 5, 3, 2, 1, 6, 10, 9, 4, 7, 8, 0]"
5169,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_39_N_11.json,5024.274965108691 ,5024.274965108692     ,"[0, 10, 7, 3, 5, 2, 6, 8, 9, 1, 4, 0]"
5170,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_40_N_11.json,6217.828682529609 ,6217.828682529609     ,"[0, 5, 6, 4, 10, 8, 3, 2, 1, 7, 9, 0]"
5171,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_41_N_11.json,5909.95870163252  ,5909.95870163252      ,"[0, 2, 4, 10, 3, 6, 8, 7, 1, 9, 5, 0]"
5172,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_42_N_11.json,6925.192307073167 ,6925.192307073169     ,"[0, 4, 10, 5, 6, 7, 9, 8, 1, 2, 3, 0]"
5173,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_43_N_11.json,6532.637250615627 ,6532.637250615628     ,"[0, 6, 10, 7, 4, 5, 3, 9, 2, 8, 1, 0]"
5174,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_44_N_11.json,6679.321070019268 ,6679.321070019268     ,"[0, 3, 7, 2, 1, 6, 10, 4, 8, 5, 9, 0]"
5175,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_45_N_11.json,5579.134639946887 ,5579.1346399468885    ,"[0, 8, 3, 10, 5, 1, 4, 6, 9, 2, 7, 0]"
5176,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_46_N_11.json,6462.979429892279 ,6462.97942989228      ,"[0, 3, 8, 1, 9, 6, 4, 2, 5, 10, 7, 0]"
5177,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_47_N_11.json,5461.25221578327  ,5461.252215783271     ,"[0, 3, 9, 8, 2, 10, 7, 5, 4, 6, 1, 0]"
5178,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_48_N_11.json,5621.654311255003 ,5621.654311255003     ,"[0, 3, 5, 10, 1, 4, 2, 8, 6, 7, 9, 0]"
5179,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_49_N_11.json,6374.756685103332 ,6374.7566851033325    ,"[0, 5, 1, 4, 9, 3, 2, 8, 10, 6, 7, 0]"
5180,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_50_N_11.json,6539.739544637841 ,6539.739544637842     ,"[0, 6, 10, 4, 3, 8, 5, 1, 2, 9, 7, 0]"
5181,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_51_N_11.json,4883.392015715738 ,4883.392015715739     ,"[0, 4, 9, 5, 8, 6, 1, 10, 7, 2, 3, 0]"
5182,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_52_N_11.json,6049.484488195506 ,6049.484488195507     ,"[0, 10, 6, 9, 1, 2, 5, 3, 7, 8, 4, 0]"
5183,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_53_N_11.json,7387.960015317362 ,7387.960015317363     ,"[0, 2, 8, 3, 6, 1, 9, 5, 7, 4, 10, 0]"
5184,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_54_N_11.json,5955.320822570086 ,5955.320822570086     ,"[0, 5, 9, 7, 4, 2, 6, 3, 1, 10, 8, 0]"
5185,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_55_N_11.json,6614.170257799546 ,6614.170257799547     ,"[0, 6, 5, 7, 2, 3, 8, 9, 1, 4, 10, 0]"
5186,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_56_N_11.json,6357.151720640913 ,6357.151720640913     ,"[0, 5, 2, 7, 6, 8, 4, 3, 1, 10, 9, 0]"
5187,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_57_N_11.json,6479.920086200513 ,6479.920086200514     ,"[0, 2, 7, 1, 4, 5, 9, 3, 10, 6, 8, 0]"
5188,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_58_N_11.json,5553.347112950474 ,5553.347112950474     ,"[0, 5, 6, 3, 7, 4, 10, 9, 2, 1, 8, 0]"
5189,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_59_N_11.json,5761.5290110356345,5761.529011035635     ,"[0, 4, 3, 5, 9, 10, 2, 6, 8, 7, 1, 0]"
5190,dynamic_programing_exact_held_karp_lib_python_tsp,TSP_CITIES_SET_60_N_11.json,5621.394228703509 ,5621.394228703509     ,"[0, 1, 2, 4, 3, 6, 8, 7, 10, 5, 9, 0]"
