number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
6,32,TSP_CITIES_SET_32_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2175.4254085255743,2175.4254085255743,"[0, 3, 2, 5, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 5, 2, 3, 0]",2175.4254085255748,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0007006000000000512,nan,nan,nan,nan,nan,nan
6,32,TSP_CITIES_SET_32_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2175.4254085255743,2175.4254085255743,"[0, 1, 4, 5, 2, 3, 0]",True,0.0,0.0,"[0, 1, 4, 5, 2, 3, 0]",2175.4254085255748,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0005374999999996355,nan,nan,nan,nan,nan,nan
6,32,TSP_CITIES_SET_32_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2175.4254085255743,2175.4254085255743,"[0, 3, 2, 5, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 5, 2, 3, 0]",2175.4254085255748,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0006129000000001383,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 4, 1, 2, 5, 3, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0005470999999999115,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 3, 5, 2, 1, 4, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.00041740000000034527,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 4, 1, 2, 5, 3, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.00043699999999979866,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 4, 1, 2, 5, 3, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0014099999999999113,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 3, 5, 2, 1, 4, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0004572999999998828,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 4, 1, 2, 5, 3, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0005261000000000848,nan,nan,nan,nan,nan,nan
6,33,TSP_CITIES_SET_33_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3646.5547536725985,3646.5547536725985,"[0, 4, 1, 2, 5, 3, 0]",True,0.0,0.0,"[0, 3, 5, 2, 1, 4, 0]",3646.5547536726,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0007142999999998345,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0008147999999996713,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.0007492000000000054,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.0007832999999997092,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.000502699999999745,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0006536999999999793,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.00041970000000013385,nan,nan,nan,nan,nan,nan
6,34,TSP_CITIES_SET_34_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3946.572316560665,3946.572316560665,"[0, 5, 2, 3, 4, 1, 0]",True,0.0,0.0,"[0, 1, 4, 3, 2, 5, 0]",3946.572316560665,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0004262999999999906,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0006614000000002562,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.00046690000000015885,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.00046999999999997044,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0004108999999998808,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.00033790000000033515,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0005612999999997648,nan,nan,nan,nan,nan,nan
6,35,TSP_CITIES_SET_35_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3687.165883528966,3687.165883528966,"[0, 5, 2, 4, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 4, 2, 5, 0]",3687.165883528967,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0006363999999998704,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0006693000000002058,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.0006340000000002455,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.0005281999999997566,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0004389000000002419,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0005244000000002025,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0005165000000002529,nan,nan,nan,nan,nan,nan
6,36,TSP_CITIES_SET_36_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4701.851793174678,4701.851793174678,"[0, 1, 5, 4, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 4, 5, 1, 0]",4701.851793174679,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0005897999999997516,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0006549000000002358,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.0006555000000001421,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.0006099999999999994,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0006583999999998369,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0006021999999998862,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0005563999999997904,nan,nan,nan,nan,nan,nan
6,37,TSP_CITIES_SET_37_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3807.163372380389,3807.163372380389,"[0, 4, 2, 3, 5, 1, 0]",True,0.0,0.0,"[0, 1, 5, 3, 2, 4, 0]",3807.163372380389,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0006739000000002271,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.000621600000000111,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.0006087000000003506,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.00039610000000012136,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0004937000000002634,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0006056999999999313,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0005625000000000213,nan,nan,nan,nan,nan,nan
6,38,TSP_CITIES_SET_38_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5781.69808565777,5781.69808565777,"[0, 4, 2, 3, 1, 5, 0]",True,0.0,0.0,"[0, 5, 1, 3, 2, 4, 0]",5781.698085657771,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.0005885999999999392,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 5, 3, 2, 1, 4, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0003937999999998887,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 4, 1, 2, 3, 5, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.0007366000000001982,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 5, 3, 2, 1, 4, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.0005391000000001256,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 4, 1, 2, 3, 5, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0004108999999998808,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 5, 3, 2, 1, 4, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.000720800000000299,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 4, 1, 2, 3, 5, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0006127999999998579,nan,nan,nan,nan,nan,nan
6,39,TSP_CITIES_SET_39_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2772.6124454729934,2772.6124454729934,"[0, 4, 1, 2, 3, 5, 0]",True,0.0,0.0,"[0, 4, 1, 2, 3, 5, 0]",2772.6124454729934,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.00039220000000028676,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 5, 3, 4, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.00040970000000006834,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 5, 3, 4, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.0005721000000002974,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 2, 1, 4, 3, 5, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.0004452000000001455,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 2, 1, 4, 3, 5, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.00046999999999997044,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 2, 1, 4, 3, 5, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0004016999999998383,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 2, 1, 4, 3, 5, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,ps6,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}",[],nan,nan,nan,nan,0.0004574999999999996,nan,nan,nan,nan,nan,nan
6,40,TSP_CITIES_SET_40_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3871.5695007920713,3871.5695007920713,"[0, 5, 3, 4, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 4, 3, 5, 0]",3871.569500792071,two_opt,"{'suffix': 'two_opt', 'perturbation_scheme': 'two_opt'}",[],nan,nan,nan,nan,0.00039919999999993294,nan,nan,nan,nan,nan,nan
6,41,TSP_CITIES_SET_41_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4192.218819503641,4192.218819503641,"[0, 3, 1, 4, 5, 2, 0]",True,0.0,0.0,"[0, 2, 5, 4, 1, 3, 0]",4192.2188195036415,ps1,"{'suffix': 'ps1', 'perturbation_scheme': 'ps1'}",[],nan,nan,nan,nan,0.0008875000000001521,nan,nan,nan,nan,nan,nan
6,41,TSP_CITIES_SET_41_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4192.218819503641,4192.218819503641,"[0, 3, 1, 4, 5, 2, 0]",True,0.0,0.0,"[0, 2, 5, 4, 1, 3, 0]",4192.2188195036415,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],nan,nan,nan,nan,0.00044010000000005434,nan,nan,nan,nan,nan,nan
6,41,TSP_CITIES_SET_41_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4192.218819503641,4192.218819503641,"[0, 3, 1, 4, 5, 2, 0]",True,0.0,0.0,"[0, 2, 5, 4, 1, 3, 0]",4192.2188195036415,ps3,"{'suffix': 'ps3', 'perturbation_scheme': 'ps3'}",[],nan,nan,nan,nan,0.0007448999999999373,nan,nan,nan,nan,nan,nan
6,41,TSP_CITIES_SET_41_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4192.218819503641,4192.218819503641,"[0, 3, 1, 4, 5, 2, 0]",True,0.0,0.0,"[0, 2, 5, 4, 1, 3, 0]",4192.2188195036415,ps4,"{'suffix': 'ps4', 'perturbation_scheme': 'ps4'}",[],nan,nan,nan,nan,0.0006569999999999077,nan,nan,nan,nan,nan,nan
6,41,TSP_CITIES_SET_41_N_6.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4192.218819503641,4192.218819503641,"[0, 3, 1, 4, 5, 2, 0]",True,0.0,0.0,"[0, 2, 5, 4, 1, 3, 0]",4192.2188195036415,ps5,"{'suffix': 'ps5', 'perturbation_scheme': 'ps5'}",[],nan,nan,nan,nan,0.0005684999999999718,nan,nan,nan,nan,nan,nan
